id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_month,pickup_day,pickup_season,is_holiday,weekday_number,is_weekend,pickup_lat_lon,pickup_borough
id3535975,2,2016-03-22 15:52:29,2016-03-22 16:06:01,2,-73.96326446533203,40.810829162597656,-73.953125,40.8034782409668,N,812,3,22,spring,False,1,False,"(40.810829162597656, -73.96326446533203)",Bergen County
id3131227,2,2016-03-25 08:42:46,2016-03-25 08:49:37,2,-73.96212005615233,40.767845153808594,-73.95274353027344,40.76634216308594,N,411,3,25,spring,False,4,False,"(40.767845153808594, -73.96212005615233)",New York County
id1334712,1,2016-04-23 04:47:55,2016-04-23 05:04:55,2,-73.9646759033203,40.760078430175774,-73.92501068115233,40.86205673217773,N,1020,4,23,spring,False,5,False,"(40.760078430175774, -73.9646759033203)",Queens County
id2559907,1,2016-05-07 00:07:00,2016-05-07 00:22:14,1,-73.9782943725586,40.754844665527344,-73.99331665039062,40.730995178222656,N,914,5,7,spring,False,5,False,"(40.754844665527344, -73.9782943725586)",New York County
id3796939,2,2016-06-10 12:29:52,2016-06-10 12:44:48,1,-73.98798370361328,40.74129104614258,-73.9912109375,40.74911117553711,N,896,6,10,spring,False,4,False,"(40.74129104614258, -73.98798370361328)",
id3108156,2,2016-06-26 11:30:57,2016-06-26 11:38:44,2,-73.98816680908203,40.7494010925293,-74.00173950195312,40.75653076171875,N,467,6,26,summer,False,6,True,"(40.7494010925293, -73.98816680908203)",Hudson County
id0462630,1,2016-04-13 12:21:24,2016-04-13 12:37:16,1,-73.97589874267578,40.751289367675774,-73.99093627929686,40.75017929077149,N,952,4,13,spring,False,2,False,"(40.751289367675774, -73.97589874267578)",Queens County
id1466263,1,2016-01-18 10:50:35,2016-01-18 10:54:10,1,-73.98224639892578,40.76821899414063,-73.97336578369139,40.76443862915039,N,215,1,18,winter,False,0,False,"(40.76821899414063, -73.98224639892578)",New York County
id2314252,2,2016-01-27 23:32:01,2016-01-27 23:45:53,1,-73.9732666015625,40.757850646972656,-73.97358703613281,40.79212951660156,N,832,1,27,winter,False,2,False,"(40.757850646972656, -73.9732666015625)",New York County
id3875702,2,2016-02-28 23:01:42,2016-02-28 23:08:19,1,-74.00634002685547,40.71112823486328,-73.9837875366211,40.76551055908203,N,397,2,28,winter,False,6,True,"(40.71112823486328, -74.00634002685547)",
id0764555,1,2016-04-20 13:24:55,2016-04-20 13:38:59,1,-73.96404266357422,40.75731658935546,-73.9754638671875,40.752708435058594,N,844,4,20,spring,False,2,False,"(40.75731658935546, -73.96404266357422)",Queens County
id0919874,2,2016-04-20 17:20:06,2016-04-20 17:56:07,2,-73.77669525146483,40.64539337158203,-73.84317779541014,40.71953582763672,N,2161,4,20,spring,False,2,False,"(40.64539337158203, -73.77669525146483)",Nassau County
id1087660,2,2016-01-08 12:21:44,2016-01-08 12:40:48,1,-73.98551940917967,40.76839065551758,-74.0052719116211,40.72886657714844,N,1144,1,8,winter,False,4,False,"(40.76839065551758, -73.98551940917967)",New York County
id3129544,1,2016-02-05 06:25:51,2016-02-05 06:27:38,1,-73.98812103271484,40.76462936401367,-73.9939193725586,40.75663375854492,N,107,2,5,winter,False,4,False,"(40.76462936401367, -73.98812103271484)",New York County
id2757980,2,2016-04-29 00:31:22,2016-04-29 00:33:25,1,-73.98983764648438,40.75724029541016,-73.99163818359375,40.759761810302734,N,123,4,29,spring,False,4,False,"(40.75724029541016, -73.98983764648438)",Hudson County
id0263475,2,2016-04-16 18:17:58,2016-04-16 18:25:10,1,-73.95409393310547,40.76658630371094,-73.95233917236328,40.76645278930664,N,432,4,16,spring,False,5,False,"(40.76658630371094, -73.95409393310547)",New York County
id2754593,2,2016-04-14 23:34:59,2016-04-14 23:43:00,1,-73.9934844970703,40.715457916259766,-73.98149108886719,40.732688903808594,N,481,4,14,spring,False,3,False,"(40.715457916259766, -73.9934844970703)",
id3428324,1,2016-02-29 11:36:30,2016-02-29 11:41:41,2,-73.98760986328125,40.7216682434082,-73.99679565429686,40.7247200012207,N,311,2,29,winter,False,0,False,"(40.7216682434082, -73.98760986328125)",
id0567595,2,2016-03-14 19:20:53,2016-03-14 19:21:31,1,-73.65245819091797,40.80146026611328,-73.6524658203125,40.80146026611328,N,38,3,14,winter,False,0,False,"(40.80146026611328, -73.65245819091797)",Nassau County
id3176529,2,2016-04-09 20:10:06,2016-04-09 20:28:15,5,-73.96021270751953,40.76961898803711,-73.9908905029297,40.75040054321289,N,1089,4,9,spring,False,5,False,"(40.76961898803711, -73.96021270751953)",New York County
id3941636,1,2016-04-04 01:53:06,2016-04-04 02:03:17,1,-73.77671813964845,40.64536285400391,-73.85284423828125,40.677642822265625,N,611,4,4,spring,False,0,False,"(40.64536285400391, -73.77671813964845)",Nassau County
id2328629,1,2016-02-09 01:24:14,2016-02-09 01:38:59,1,-74.00091552734375,40.73662567138672,-73.98928070068358,40.77681350708008,N,885,2,9,winter,False,1,False,"(40.73662567138672, -74.00091552734375)",
id3889464,2,2016-06-08 06:04:58,2016-06-08 06:54:26,1,-73.78972625732422,40.64707946777344,-73.95420074462889,40.77727890014648,N,2968,6,8,spring,False,2,False,"(40.64707946777344, -73.78972625732422)",Queens County
id1262489,1,2016-05-04 11:54:37,2016-05-04 12:24:11,1,-73.86369323730467,40.76991271972656,-73.98488616943358,40.74797058105469,N,1774,5,4,spring,False,2,False,"(40.76991271972656, -73.86369323730467)",Bronx
id2938365,2,2016-04-18 10:49:30,2016-04-18 11:02:01,4,-73.99656677246092,40.723628997802734,-73.98589324951173,40.740718841552734,N,751,4,18,spring,False,0,False,"(40.723628997802734, -73.99656677246092)",
id2596756,1,2016-03-03 15:16:22,2016-03-03 15:36:23,3,-73.96242523193358,40.77894973754882,-73.98530578613281,40.74748229980469,N,1201,3,3,winter,False,3,False,"(40.77894973754882, -73.96242523193358)",New York County
id0434276,1,2016-01-14 00:18:55,2016-01-14 00:21:41,1,-73.9836196899414,40.76070022583008,-73.98984527587889,40.75743865966797,N,166,1,14,winter,False,3,False,"(40.76070022583008, -73.9836196899414)",New York County
id1682302,1,2016-06-24 12:20:52,2016-06-24 12:41:51,1,-73.95484161376953,40.76542282104492,-73.98041534423827,40.75111770629882,N,1259,6,24,summer,False,4,False,"(40.76542282104492, -73.95484161376953)",New York County
id3845955,2,2016-04-24 14:33:56,2016-04-24 15:18:59,1,-73.7879638671875,40.641555786132805,-73.97862243652342,40.72966384887695,N,2703,4,24,spring,False,6,True,"(40.641555786132805, -73.7879638671875)",Nassau County
id1660671,1,2016-06-26 08:57:19,2016-06-26 09:24:27,1,-73.99356079101561,40.75211334228516,-73.87808227539062,40.87040710449219,N,1628,6,26,summer,False,6,True,"(40.75211334228516, -73.99356079101561)",Hudson County
id0517012,2,2016-04-28 14:12:17,2016-04-28 14:21:11,1,-74.00560760498048,40.74116134643555,-74.01509857177734,40.71403884887695,N,534,4,28,spring,False,3,False,"(40.74116134643555, -74.00560760498048)",
id0026884,1,2016-06-17 02:10:15,2016-06-17 02:30:44,1,-74.00418853759764,40.70734786987305,-73.95250701904298,40.772705078125,N,1229,6,17,spring,False,4,False,"(40.70734786987305, -74.00418853759764)",
id0342759,2,2016-04-13 20:46:11,2016-04-13 20:52:07,2,-73.99102020263672,40.77077865600586,-73.99376678466798,40.752151489257805,N,356,4,13,spring,False,2,False,"(40.77077865600586, -73.99102020263672)",Hudson County
id3822627,2,2016-04-05 09:46:44,2016-04-05 09:53:53,1,-74.0047836303711,40.72576904296875,-73.99881744384764,40.722930908203125,N,429,4,5,spring,False,1,False,"(40.72576904296875, -74.0047836303711)",
id2793613,1,2016-06-29 18:59:53,2016-06-29 19:04:10,1,-73.99789428710938,40.75628662109375,-74.00819396972656,40.75153732299805,N,257,6,29,summer,False,2,False,"(40.75628662109375, -73.99789428710938)",Hudson County
id3349866,2,2016-02-18 18:19:57,2016-02-18 18:39:39,5,-73.97604370117188,40.79133605957031,-73.94214630126953,40.84213638305664,N,1182,2,18,winter,False,3,False,"(40.79133605957031, -73.97604370117188)",New York County
id3196297,1,2016-04-20 17:37:02,2016-04-20 18:01:28,1,-74.00857543945312,40.71371841430664,-73.98801422119139,40.755569458007805,N,1466,4,20,spring,False,2,False,"(40.71371841430664, -74.00857543945312)",
id0673540,1,2016-04-11 07:19:58,2016-04-11 07:24:03,1,-73.98578643798828,40.75943374633789,-73.98046875,40.7647819519043,N,245,4,11,spring,False,0,False,"(40.75943374633789, -73.98578643798828)",New York County
id3495221,2,2016-04-28 01:27:32,2016-04-28 01:40:23,1,-74.00117492675781,40.73178482055664,-73.9784164428711,40.78303146362305,N,771,4,28,spring,False,3,False,"(40.73178482055664, -74.00117492675781)",
id2494838,1,2016-03-21 08:52:25,2016-03-21 09:22:30,1,-73.9822998046875,40.778858184814446,-74.0047607421875,40.713394165039055,N,1805,3,21,spring,False,0,False,"(40.778858184814446, -73.9822998046875)",New York County
id1477344,2,2016-05-26 14:17:04,2016-05-26 14:24:35,1,-73.95874786376953,40.775287628173835,-73.95653533935547,40.76985549926758,N,451,5,26,spring,False,3,False,"(40.775287628173835, -73.95874786376953)",New York County
id2263939,2,2016-06-09 20:14:28,2016-06-09 20:31:05,1,-73.98783874511719,40.749755859375,-73.9488754272461,40.78316879272461,N,997,6,9,spring,False,3,False,"(40.749755859375, -73.98783874511719)",Hudson County
id0530242,1,2016-04-26 07:45:42,2016-04-26 07:50:29,1,-73.99022674560547,40.7464256286621,-73.9873504638672,40.75482177734375,N,287,4,26,spring,False,1,False,"(40.7464256286621, -73.99022674560547)",
id1774866,1,2016-01-14 21:55:40,2016-01-14 22:14:26,1,-73.97332000732422,40.754276275634766,-73.9491195678711,40.72774887084961,N,1126,1,14,winter,False,3,False,"(40.754276275634766, -73.97332000732422)",Queens County
id0255323,2,2016-06-21 07:00:26,2016-06-21 07:08:32,2,-73.99080657958984,40.75085067749024,-73.97457885742188,40.76197052001953,N,486,6,21,summer,False,1,False,"(40.75085067749024, -73.99080657958984)",Hudson County
id2311970,2,2016-01-12 20:21:07,2016-01-12 20:30:30,1,-73.98152160644531,40.77873992919922,-73.95362854003906,40.819580078125,N,563,1,12,winter,False,1,False,"(40.77873992919922, -73.98152160644531)",New York County
id3151701,2,2016-02-19 21:22:29,2016-02-19 21:33:22,3,-73.9726333618164,40.75640869140625,-73.99188232421875,40.749610900878906,N,653,2,19,winter,False,4,False,"(40.75640869140625, -73.9726333618164)",Queens County
id2338243,1,2016-06-27 18:08:44,2016-06-27 18:16:44,2,-73.98710632324217,40.750293731689446,-73.98356628417967,40.762577056884766,N,480,6,27,summer,False,0,False,"(40.750293731689446, -73.98710632324217)",Hudson County
id3371515,2,2016-05-25 14:57:57,2016-05-25 15:06:29,1,-73.98858642578125,40.745601654052734,-73.98920440673827,40.740970611572266,N,512,5,25,spring,False,2,False,"(40.745601654052734, -73.98858642578125)",
id3668377,1,2016-03-09 17:43:48,2016-03-09 17:53:50,1,-73.97876739501953,40.75641632080078,-73.99065399169923,40.75080871582031,N,602,3,9,winter,False,2,False,"(40.75641632080078, -73.97876739501953)",New York County
id1608655,1,2016-04-22 22:41:19,2016-04-22 22:50:07,2,-73.98773956298828,40.72141647338867,-73.95808410644531,40.70991134643555,N,528,4,22,spring,False,4,False,"(40.72141647338867, -73.98773956298828)",
id3741939,1,2016-01-13 21:34:41,2016-01-13 21:41:30,1,-73.9728775024414,40.74521255493164,-73.978271484375,40.749755859375,N,409,1,13,winter,False,2,False,"(40.74521255493164, -73.9728775024414)",Queens County
id1869287,1,2016-02-05 02:54:02,2016-02-05 03:05:02,1,-74.00823211669923,40.741119384765625,-73.98552703857422,40.743770599365234,N,660,2,5,winter,False,4,False,"(40.741119384765625, -74.00823211669923)",Hudson County
id0466953,2,2016-05-24 12:13:41,2016-05-24 12:29:41,1,-73.95761108398438,40.81174087524414,-73.95877838134764,40.7782096862793,N,960,5,24,spring,False,1,False,"(40.81174087524414, -73.95761108398438)",Bergen County
id0059667,2,2016-03-02 12:13:32,2016-03-02 12:42:06,2,-73.99665832519531,40.75348663330078,-73.82881927490233,40.76212310791016,N,1714,3,2,winter,False,2,False,"(40.75348663330078, -73.99665832519531)",Hudson County
id2793630,1,2016-05-18 20:28:09,2016-05-18 20:34:50,1,-74.00289154052734,40.74948501586913,-73.99624633789062,40.75884628295898,N,401,5,18,spring,False,2,False,"(40.74948501586913, -74.00289154052734)",Hudson County
id3879007,1,2016-04-21 07:27:45,2016-04-21 07:32:30,1,-73.98365020751953,40.74560546875,-73.99231719970702,40.749221801757805,N,285,4,21,spring,False,3,False,"(40.74560546875, -73.98365020751953)",Queens County
id3532912,2,2016-02-19 22:48:16,2016-02-19 23:13:50,2,-73.98738861083984,40.72891998291016,-73.9678192138672,40.675331115722656,N,1534,2,19,winter,False,4,False,"(40.72891998291016, -73.98738861083984)",
id3228616,1,2016-05-25 21:37:29,2016-05-25 21:49:16,2,-73.98844909667967,40.71978378295898,-73.9985122680664,40.722747802734375,N,707,5,25,spring,False,2,False,"(40.71978378295898, -73.98844909667967)",
id3823909,1,2016-03-23 07:40:27,2016-03-23 07:51:43,1,-73.97929382324217,40.77695083618164,-73.97752380371094,40.758445739746094,N,676,3,23,spring,False,2,False,"(40.77695083618164, -73.97929382324217)",New York County
id1355906,2,2016-02-14 12:27:52,2016-02-14 12:42:26,5,-73.98214721679686,40.76431655883789,-73.98591613769531,40.7408447265625,N,874,2,14,winter,False,6,True,"(40.76431655883789, -73.98214721679686)",New York County
id2042859,1,2016-02-03 20:26:04,2016-02-03 20:40:10,1,-73.86376953125,40.76973342895508,-73.94163513183594,40.72517395019531,N,846,2,3,winter,False,2,False,"(40.76973342895508, -73.86376953125)",Bronx
id1642520,1,2016-01-26 07:34:15,2016-01-26 07:39:29,1,-73.98350524902342,40.76041030883789,-73.98240661621094,40.746131896972656,N,314,1,26,winter,False,1,False,"(40.76041030883789, -73.98350524902342)",New York County
id3657838,2,2016-03-15 12:06:51,2016-03-15 12:22:01,5,-73.96926879882812,40.75057220458984,-73.96296691894531,40.768264770507805,N,910,3,15,winter,False,1,False,"(40.75057220458984, -73.96926879882812)",Queens County
id1018440,1,2016-02-06 18:04:49,2016-02-06 18:14:30,2,-73.98843383789062,40.76425552368164,-74.00464630126953,40.74201965332031,N,581,2,6,winter,False,5,False,"(40.76425552368164, -73.98843383789062)",New York County
id2018330,1,2016-06-08 18:21:29,2016-06-08 18:47:23,1,-73.97583770751953,40.76042175292969,-73.97989654541014,40.74001693725586,N,1554,6,8,spring,False,2,False,"(40.76042175292969, -73.97583770751953)",New York County
id2572387,2,2016-01-03 22:19:29,2016-01-03 22:35:11,2,-73.98635864257811,40.74034118652344,-73.96002197265625,40.74256134033203,N,942,1,3,winter,False,6,True,"(40.74034118652344, -73.98635864257811)",
id2659814,1,2016-01-27 11:48:50,2016-01-27 12:14:25,2,-73.99366760253906,40.749813079833984,-73.97684478759764,40.7544059753418,N,1535,1,27,winter,False,2,False,"(40.749813079833984, -73.99366760253906)",Hudson County
id3848646,2,2016-05-11 07:39:20,2016-05-11 07:47:03,2,-73.92282104492188,40.77141189575195,-73.92392730712889,40.75593185424805,N,463,5,11,spring,False,2,False,"(40.77141189575195, -73.92282104492188)",Queens County
id0178349,2,2016-01-06 20:47:54,2016-01-06 20:55:56,1,-73.97187042236328,40.754070281982415,-73.95510864257811,40.777393341064446,N,482,1,6,winter,False,2,False,"(40.754070281982415, -73.97187042236328)",Queens County
id2208743,2,2016-01-06 11:57:20,2016-01-06 12:08:05,5,-73.9430389404297,40.75212860107422,-73.93582153320312,40.743061065673835,N,645,1,6,winter,False,2,False,"(40.75212860107422, -73.9430389404297)",Queens County
id1797613,2,2016-02-11 18:28:05,2016-02-11 18:41:44,5,-73.96862030029298,40.76137161254882,-73.9794692993164,40.75885009765625,N,819,2,11,winter,False,3,False,"(40.76137161254882, -73.96862030029298)",New York County
id0291762,1,2016-04-26 23:40:51,2016-04-26 23:47:05,1,-73.9688720703125,40.754642486572266,-73.97795867919923,40.76463317871094,N,374,4,26,spring,False,1,False,"(40.754642486572266, -73.9688720703125)",Queens County
id0915660,1,2016-01-21 01:03:53,2016-01-21 01:07:26,1,-73.97630310058595,40.78809356689453,-73.96595001220702,40.80070114135742,N,213,1,21,winter,False,3,False,"(40.78809356689453, -73.97630310058595)",New York County
id1818365,2,2016-06-04 13:50:00,2016-06-04 13:57:55,1,-73.99564361572266,40.75931167602539,-73.98634338378906,40.752639770507805,N,475,6,4,spring,False,5,False,"(40.75931167602539, -73.99564361572266)",Hudson County
id1169965,1,2016-05-30 03:43:15,2016-05-30 04:12:47,1,-73.98536682128906,40.76365280151367,-73.96321868896483,40.63991165161133,N,1772,5,30,spring,False,0,False,"(40.76365280151367, -73.98536682128906)",New York County
id1528518,1,2016-01-14 16:35:20,2016-01-14 16:39:46,3,-73.95537567138672,40.773468017578125,-73.9474105834961,40.77685546875,N,266,1,14,winter,False,3,False,"(40.773468017578125, -73.95537567138672)",New York County
id1166358,1,2016-03-03 10:21:51,2016-03-03 10:27:02,1,-73.98171997070312,40.76850509643555,-73.9757080078125,40.765228271484375,N,311,3,3,winter,False,3,False,"(40.76850509643555, -73.98171997070312)",New York County
id0452506,1,2016-05-22 21:19:46,2016-05-22 21:34:22,1,-73.97731018066406,40.76420211791992,-73.97230529785155,40.79480743408203,N,876,5,22,spring,False,6,True,"(40.76420211791992, -73.97731018066406)",New York County
id3641118,1,2016-04-11 21:55:58,2016-04-11 22:25:46,1,-73.98664093017578,40.67287063598633,-73.89390563964845,40.65861129760742,N,1788,4,11,spring,False,0,False,"(40.67287063598633, -73.98664093017578)",Kings County
id0028609,2,2016-05-20 07:15:47,2016-05-20 07:26:40,3,-73.96476745605469,40.79158782958984,-73.94261169433594,40.78606414794922,N,653,5,20,spring,False,4,False,"(40.79158782958984, -73.96476745605469)",New York County
id3702360,1,2016-01-12 14:58:35,2016-01-12 15:31:52,3,-73.78361511230467,40.64861297607422,-73.97327423095702,40.74790191650391,Y,1997,1,12,winter,False,1,False,"(40.64861297607422, -73.78361511230467)",Nassau County
id2460047,2,2016-03-12 12:45:42,2016-03-12 12:51:12,1,-73.991943359375,40.737823486328125,-73.99148559570312,40.74913024902344,N,330,3,12,winter,False,5,False,"(40.737823486328125, -73.991943359375)",
id2850111,1,2016-05-07 11:21:55,2016-05-07 11:33:47,3,-73.977783203125,40.751949310302734,-73.98973083496092,40.76061248779297,N,712,5,7,spring,False,5,False,"(40.751949310302734, -73.977783203125)",Queens County
id2396313,1,2016-02-08 09:06:24,2016-02-08 09:14:55,1,-74.00786590576173,40.73170852661133,-74.01421356201173,40.714202880859375,N,511,2,8,winter,False,0,False,"(40.73170852661133, -74.00786590576173)",
id0341705,1,2016-03-14 13:02:07,2016-03-14 13:11:54,1,-73.98268127441406,40.76178741455078,-73.99073791503906,40.75335311889648,N,587,3,14,winter,False,0,False,"(40.76178741455078, -73.98268127441406)",New York County
id2402814,2,2016-03-16 17:24:45,2016-03-16 17:40:25,1,-73.9776611328125,40.75321578979492,-74.00820922851561,40.73884201049805,N,940,3,16,winter,False,2,False,"(40.75321578979492, -73.9776611328125)",Queens County
id3061911,1,2016-02-27 18:17:15,2016-02-27 18:28:17,1,-73.97914123535155,40.76124954223633,-73.94994354248048,40.784423828125,N,662,2,27,winter,False,5,False,"(40.76124954223633, -73.97914123535155)",New York County
id3255259,2,2016-06-07 22:19:56,2016-06-07 22:27:48,2,-74.00312805175781,40.72729110717773,-73.98068237304686,40.73046112060546,N,472,6,7,spring,False,1,False,"(40.72729110717773, -74.00312805175781)",
id1674900,1,2016-06-30 05:37:44,2016-06-30 05:58:18,1,-73.9256134033203,40.76215744018555,-73.93863677978516,40.79402923583984,N,1234,6,30,summer,False,3,False,"(40.76215744018555, -73.9256134033203)",Queens County
id2994230,2,2016-02-23 11:26:37,2016-02-23 11:38:51,2,-73.97120666503906,40.7642822265625,-73.98986053466798,40.741260528564446,N,734,2,23,winter,False,1,False,"(40.7642822265625, -73.97120666503906)",New York County
id0765268,1,2016-03-18 09:48:40,2016-03-18 10:07:01,1,-73.99117279052734,40.74953079223633,-73.97562408447266,40.75495910644531,N,1101,3,18,winter,False,4,False,"(40.74953079223633, -73.99117279052734)",Hudson County
id2666951,2,2016-01-14 19:58:49,2016-01-14 20:02:33,1,-73.99346160888672,40.74192810058594,-74.0010223388672,40.746463775634766,N,224,1,14,winter,False,3,False,"(40.74192810058594, -73.99346160888672)",
id3053810,2,2016-05-25 11:24:06,2016-05-25 11:33:32,2,-73.99105834960938,40.73493957519531,-73.9996337890625,40.74382400512695,N,566,5,25,spring,False,2,False,"(40.73493957519531, -73.99105834960938)",
id3238807,1,2016-01-25 23:17:36,2016-01-25 23:34:17,1,-73.89076232910156,40.755027770996094,-73.9740219116211,40.74742889404297,N,1001,1,25,winter,False,0,False,"(40.755027770996094, -73.89076232910156)",Queens County
id2626655,1,2016-05-12 12:00:42,2016-05-12 12:21:34,1,-73.99417877197266,40.75103759765625,-73.97592163085938,40.74898147583008,N,1252,5,12,spring,False,3,False,"(40.75103759765625, -73.99417877197266)",Hudson County
id2071806,1,2016-01-23 02:28:06,2016-01-23 02:31:37,1,-73.98384857177734,40.73186492919922,-73.97333526611328,40.73828506469727,N,211,1,23,winter,False,5,False,"(40.73186492919922, -73.98384857177734)",
id0522093,1,2016-06-15 22:13:10,2016-06-15 22:56:22,1,-73.78803253173827,40.642051696777344,-73.9932861328125,40.75261688232422,N,2592,6,15,spring,False,2,False,"(40.642051696777344, -73.78803253173827)",Nassau County
id3250472,2,2016-06-04 08:25:24,2016-06-04 08:31:13,1,-73.95697784423827,40.77069854736328,-73.97154998779298,40.75072860717773,N,349,6,4,spring,False,5,False,"(40.77069854736328, -73.95697784423827)",New York County
id1850290,2,2016-06-12 20:38:13,2016-06-12 20:46:16,1,-73.98316192626953,40.76132583618164,-73.99131011962889,40.75021743774414,N,483,6,12,spring,False,6,True,"(40.76132583618164, -73.98316192626953)",New York County
id0066217,1,2016-05-21 21:44:04,2016-05-21 21:58:10,2,-73.9564208984375,40.77535629272461,-73.98265075683594,40.76423645019531,N,846,5,21,spring,False,5,False,"(40.77535629272461, -73.9564208984375)",New York County
id3570293,2,2016-01-14 09:55:16,2016-01-14 10:04:41,1,-73.96507263183594,40.76826858520508,-73.97390747070312,40.75447082519531,N,565,1,14,winter,False,3,False,"(40.76826858520508, -73.96507263183594)",New York County
id2584877,2,2016-05-13 13:30:22,2016-05-13 13:36:05,1,-74.0047607421875,40.728546142578125,-74.00051116943358,40.737201690673835,N,343,5,13,spring,False,4,False,"(40.728546142578125, -74.0047607421875)",
id2726727,2,2016-05-23 15:33:53,2016-05-23 15:42:41,1,-73.95879364013672,40.77225112915039,-73.95787048339844,40.77954864501953,N,528,5,23,spring,False,0,False,"(40.77225112915039, -73.95879364013672)",New York County
id1193371,2,2016-01-27 08:48:16,2016-01-27 09:03:58,1,-73.97895050048828,40.750221252441406,-73.96724700927734,40.768421173095696,N,942,1,27,winter,False,2,False,"(40.750221252441406, -73.97895050048828)",Queens County
id1413808,2,2016-01-16 21:17:15,2016-01-16 21:25:12,2,-73.99221801757811,40.74884033203125,-73.98390960693358,40.73762130737305,N,477,1,16,winter,False,5,False,"(40.74884033203125, -73.99221801757811)",Hudson County
id2715281,1,2016-01-06 19:36:33,2016-01-06 19:40:49,2,-73.9572525024414,40.76668167114258,-73.96086883544923,40.77231597900391,N,256,1,6,winter,False,2,False,"(40.76668167114258, -73.9572525024414)",New York County
id0815821,2,2016-02-25 22:10:20,2016-02-25 22:28:01,1,-73.87451934814453,40.77390670776367,-73.95011138916014,40.710346221923835,N,1061,2,25,winter,False,3,False,"(40.77390670776367, -73.87451934814453)",Bronx
id3893027,1,2016-03-14 11:41:34,2016-03-14 12:06:06,1,-73.98636627197266,40.76704025268555,-73.99439239501953,40.7258415222168,N,1472,3,14,winter,False,0,False,"(40.76704025268555, -73.98636627197266)",New York County
id3804979,2,2016-06-27 08:24:47,2016-06-27 08:37:55,1,-73.9579849243164,40.7759017944336,-73.9725112915039,40.759063720703125,N,788,6,27,summer,False,0,False,"(40.7759017944336, -73.9579849243164)",New York County
id3725358,2,2016-02-11 13:49:50,2016-02-11 14:00:28,1,-73.9693603515625,40.75773239135742,-73.9612808227539,40.77443313598633,N,638,2,11,winter,False,3,False,"(40.75773239135742, -73.9693603515625)",Queens County
id3351741,2,2016-01-14 20:14:59,2016-01-14 20:29:58,1,-73.98834991455078,40.72492599487305,-74.00777435302734,40.7393913269043,N,899,1,14,winter,False,3,False,"(40.72492599487305, -73.98834991455078)",
id3864799,1,2016-01-05 18:14:19,2016-01-05 18:24:37,1,-73.98596954345702,40.76242065429688,-73.97264862060547,40.764122009277344,N,618,1,5,winter,False,1,False,"(40.76242065429688, -73.98596954345702)",New York County
id3613117,2,2016-01-31 03:12:57,2016-01-31 03:27:42,1,-74.0011215209961,40.731639862060554,-74.00634002685547,40.70875549316406,N,885,1,31,winter,False,6,True,"(40.731639862060554, -74.0011215209961)",
id0000824,2,2016-01-10 14:06:59,2016-01-10 14:12:34,1,-73.98143768310547,40.78098678588867,-73.97846984863281,40.77372360229492,N,335,1,10,winter,False,6,True,"(40.78098678588867, -73.98143768310547)",New York County
id2338177,2,2016-06-22 14:47:27,2016-06-22 15:07:11,1,-73.96054077148438,40.75738906860352,-73.9593276977539,40.78033828735352,N,1184,6,22,summer,False,2,False,"(40.75738906860352, -73.96054077148438)",Queens County
id2687148,1,2016-05-23 11:41:23,2016-05-23 11:48:33,1,-73.98187255859375,40.76626205444336,-73.98496246337889,40.75928497314453,N,430,5,23,spring,False,0,False,"(40.76626205444336, -73.98187255859375)",New York County
id1919386,1,2016-01-29 07:40:28,2016-01-29 07:52:14,1,-73.94937896728516,40.680511474609375,-73.97452545166014,40.67586135864258,N,706,1,29,winter,False,4,False,"(40.680511474609375, -73.94937896728516)",Kings County
id0217345,1,2016-02-06 08:23:50,2016-02-06 08:47:30,1,-73.95093536376953,40.7859764099121,-73.997802734375,40.73008728027344,N,1420,2,6,winter,False,5,False,"(40.7859764099121, -73.95093536376953)",New York County
id2361596,1,2016-03-03 05:54:59,2016-03-03 05:56:27,1,-73.9510269165039,40.7422103881836,-73.95231628417967,40.74158477783203,N,88,3,3,winter,False,3,False,"(40.7422103881836, -73.9510269165039)",Queens County
id1824597,2,2016-01-17 19:50:47,2016-01-17 19:58:09,1,-73.95090484619139,40.78285598754882,-73.94428253173827,40.80731964111328,N,442,1,17,winter,False,6,True,"(40.78285598754882, -73.95090484619139)",New York County
id2586597,1,2016-01-17 11:30:24,2016-01-17 11:35:36,1,-73.96298217773438,40.7632942199707,-73.97572326660156,40.75226974487305,N,312,1,17,winter,False,6,True,"(40.7632942199707, -73.96298217773438)",New York County
id3352909,2,2016-01-08 18:03:57,2016-01-08 18:21:33,2,-73.96235656738281,40.77901840209961,-73.98238372802734,40.763790130615234,N,1056,1,8,winter,False,4,False,"(40.77901840209961, -73.96235656738281)",New York County
id3807697,2,2016-02-18 21:15:07,2016-02-18 21:22:09,2,-73.98716735839844,40.736106872558594,-73.99465179443358,40.73468399047852,N,422,2,18,winter,False,3,False,"(40.736106872558594, -73.98716735839844)",
id0905279,1,2016-04-10 02:13:39,2016-04-10 02:25:26,1,-73.97859191894531,40.74568176269531,-73.97793579101561,40.78363037109375,N,707,4,10,spring,False,6,True,"(40.74568176269531, -73.97859191894531)",Queens County
id3887078,2,2016-06-05 18:19:03,2016-06-05 18:22:57,6,-74.002197265625,40.747013092041016,-73.99088287353516,40.742012023925774,N,234,6,5,spring,False,6,True,"(40.747013092041016, -74.002197265625)",Hudson County
